Station,Date,On or Off,Time,Passenger
부산역,20190202,승차,15,1704
부산역,20190202,승차,16,2350
부산역,20190202,승차,17,1532
부산역,20190202,승차,18,1621
부산역,20190202,승차,19,1145
부산역,20190202,승차,20,1138
부산역,20190202,승차,21,783
부산역,20190202,승차,22,1082
부산역,20190202,승차,23,415
부산역,20190202,하차,6,311
부산역,20190202,하차,7,473
부산역,20190202,하차,8,844
부산역,20190202,하차,9,1090
부산역,20190202,하차,10,1048
부산역,20190202,하차,11,1227
부산역,20190202,하차,12,1411
부산역,20190202,하차,13,1552
부산역,20190202,하차,14,1519
부산역,20190202,하차,15,1557
부산역,20190202,하차,16,1520
부산역,20190202,하차,17,1620
부산역,20190202,하차,18,1305
부산역,20190202,하차,19,1196
부산역,20190202,하차,20,870
부산역,20190202,하차,21,801
부산역,20190202,하차,22,499
부산역,20190202,하차,23,292
부산역,20190203,승차,6,106
부산역,20190203,승차,7,152
부산역,20190203,승차,8,509
부산역,20190203,승차,9,868
부산역,20190203,승차,10,1447
부산역,20190203,승차,11,1422
부산역,20190203,승차,12,1276
부산역,20190203,승차,13,1439
부산역,20190203,승차,14,1334
부산역,20190203,승차,15,1595
부산역,20190203,승차,16,1852
부산역,20190203,승차,17,1201
부산역,20190203,승차,18,1257
부산역,20190203,승차,19,1005
부산역,20190203,승차,20,952
부산역,20190203,승차,21,778
부산역,20190203,승차,22,993
부산역,20190203,승차,23,376
부산역,20190203,하차,6,197
부산역,20190203,하차,7,377
부산역,20190203,하차,8,612
부산역,20190203,하차,9,891
부산역,20190203,하차,10,840
부산역,20190203,하차,11,937
부산역,20190203,하차,12,1098
부산역,20190203,하차,13,1248
부산역,20190203,하차,14,1356
부산역,20190203,하차,15,1334
부산역,20190203,하차,16,1277
부산역,20190203,하차,17,1432
부산역,20190203,하차,18,1214
부산역,20190203,하차,19,1081
부산역,20190203,하차,20,756
부산역,20190203,하차,21,695
부산역,20190203,하차,22,475
부산역,20190203,하차,23,309
부산역,20190204,승차,6,95
부산역,20190204,승차,7,136
부산역,20190204,승차,8,531
부산역,20190204,승차,9,902
부산역,20190204,승차,10,1429
부산역,20190204,승차,11,1537
부산역,20190204,승차,12,1220
부산역,20190204,승차,13,1438
부산역,20190204,승차,14,1147
부산역,20190204,승차,15,1505
부산역,20190204,승차,16,1759
부산역,20190204,승차,17,1286
부산역,20190204,승차,18,1173
부산역,20190204,승차,19,988
부산역,20190204,승차,20,915
부산역,20190204,승차,21,615
부산역,20190204,승차,22,541
부산역,20190204,승차,23,256
부산역,20190204,하차,6,309
부산역,20190204,하차,7,561
부산역,20190204,하차,8,669
부산역,20190204,하차,9,1084
부산역,20190204,하차,10,946
부산역,20190204,하차,11,1083
부산역,20190204,하차,12,1419
부산역,20190204,하차,13,1389
부산역,20190204,하차,14,1396
부산역,20190204,하차,15,1339
부산역,20190204,하차,16,1270
부산역,20190204,하차,17,1396
부산역,20190204,하차,18,1217
부산역,20190204,하차,19,1133
부산역,20190204,하차,20,795
부산역,20190204,하차,21,680
부산역,20190204,하차,22,426
부산역,20190204,하차,23,226
부산역,20190205,승차,6,144
부산역,20190205,승차,7,257
부산역,20190205,승차,8,643
부산역,20190205,승차,9,532
부산역,20190205,승차,10,684
부산역,20190205,승차,11,1065
부산역,20190205,승차,12,1097
부산역,20190205,승차,13,1438
부산역,20190205,승차,14,1264
부산역,20190205,승차,15,1607
부산역,20190205,승차,16,1884
부산역,20190205,승차,17,1306
부산역,20190205,승차,18,1439
부산역,20190205,승차,19,1076
부산역,20190205,승차,20,1191
부산역,20190205,승차,21,815
부산역,20190205,승차,22,716
부산역,20190205,승차,23,291
부산역,20190205,하차,6,452
부산역,20190205,하차,7,743
부산역,20190205,하차,8,885
부산역,20190205,하차,9,933
부산역,20190205,하차,10,706
부산역,20190205,하차,11,1005
부산역,20190205,하차,12,1500
부산역,20190205,하차,13,1423
부산역,20190205,하차,14,1689
부산역,20190205,하차,15,1707
부산역,20190205,하차,16,1665
부산역,20190205,하차,17,1612
부산역,20190205,하차,18,1449
부산역,20190205,하차,19,1426
부산역,20190205,하차,20,1039
부산역,20190205,하차,21,1018
부산역,20190205,하차,22,438
부산역,20190205,하차,23,238
부산역,20190206,승차,6,126
부산역,20190206,승차,7,153
부산역,20190206,승차,8,365
부산역,20190206,승차,9,564
부산역,20190206,승차,10,941
부산역,20190206,승차,11,1268
부산역,20190206,승차,12,1295
부산역,20190206,승차,13,1707
부산역,20190206,승차,14,1399
부산역,20190206,승차,15,1816
부산역,20190206,승차,16,2004
부산역,20190206,승차,17,1529
부산역,20190206,승차,18,1467
부산역,20190206,승차,19,1300
부산역,20190206,승차,20,1193
부산역,20190206,승차,21,902
부산역,20190206,승차,22,755
부산역,20190206,승차,23,360
부산역,20190206,하차,6,392
부산역,20190206,하차,7,537
부산역,20190206,하차,8,773
부산역,20190206,하차,9,951
부산역,20190206,하차,10,812
부산역,20190206,하차,11,977
부산역,20190206,하차,12,1294
부산역,20190206,하차,13,1561
부산역,20190206,하차,14,1660
부산역,20190206,하차,15,1683
부산역,20190206,하차,16,1809
부산역,20190206,하차,17,1707
부산역,20190206,하차,18,1696
부산역,20190206,하차,19,1592
부산역,20190206,하차,20,1199
부산역,20190206,하차,21,1225
부산역,20190206,하차,22,534
부산역,20190206,하차,23,186
부산역,20190207,승차,6,199
부산역,20190207,승차,7,512
부산역,20190207,승차,8,1045
부산역,20190207,승차,9,1045
부산역,20190207,승차,10,1412
부산역,20190207,승차,11,1728
부산역,20190207,승차,12,1749
부산역,20190207,승차,13,1825
부산역,20190207,승차,14,1648
부산역,20190207,승차,15,1750
부산역,20190207,승차,16,1776
부산역,20190207,승차,17,1710
부산역,20190207,승차,18,3057
부산역,20190207,승차,19,1353
부산역,20190207,승차,20,955
부산역,20190207,승차,21,676
부산역,20190207,승차,22,414
부산역,20190207,승차,23,254
부산역,20190207,하차,6,501
부산역,20190207,하차,7,1245
부산역,20190207,하차,8,3503
부산역,20190207,하차,9,1669
부산역,20190207,하차,10,1284
부산역,20190207,하차,11,1326
부산역,20190207,하차,12,1578
부산역,20190207,하차,13,1675
부산역,20190207,하차,14,1765
부산역,20190207,하차,15,1746
부산역,20190207,하차,16,1801
부산역,20190207,하차,17,1787
부산역,20190207,하차,18,1896
부산역,20190207,하차,19,1617
부산역,20190207,하차,20,883
부산역,20190207,하차,21,839
부산역,20190207,하차,22,425
부산역,20190207,하차,23,191
부산역,20190208,승차,6,222
부산역,20190208,승차,7,471
부산역,20190208,승차,8,889
부산역,20190208,승차,9,961
부산역,20190208,승차,10,1333
부산역,20190208,승차,11,1653
부산역,20190208,승차,12,1601
부산역,20190208,승차,13,1977
부산역,20190208,승차,14,1541
부산역,20190208,승차,15,1714
부산역,20190208,승차,16,1828
부산역,20190208,승차,17,2028
부산역,20190208,승차,18,3397
부산역,20190208,승차,19,1862
부산역,20190208,승차,20,1267
부산역,20190208,승차,21,874
부산역,20190208,승차,22,915
부산역,20190208,승차,23,335
부산역,20190208,하차,6,438
부산역,20190208,하차,7,1091
부산역,20190208,하차,8,3319
부산역,20190208,하차,9,1765
부산역,20190208,하차,10,1292
부산역,20190208,하차,11,1356
부산역,20190208,하차,12,1573
부산역,20190208,하차,13,1591
부산역,20190208,하차,14,1677
부산역,20190208,하차,15,1744
부산역,20190208,하차,16,1742
부산역,20190208,하차,17,2158
부산역,20190208,하차,18,2244
부산역,20190208,하차,19,1778
부산역,20190208,하차,20,964
부산역,20190208,하차,21,1052
부산역,20190208,하차,22,615
부산역,20190208,하차,23,271
부산역,20190209,승차,6,203
부산역,20190209,승차,7,237
부산역,20190209,승차,8,561
부산역,20190209,승차,9,962
부산역,20190209,승차,10,1597
부산역,20190209,승차,11,2211
부산역,20190209,승차,12,1973
부산역,20190209,승차,13,2145
부산역,20190209,승차,14,1670
부산역,20190209,승차,15,1636
부산역,20190209,승차,16,1767
부산역,20190209,승차,17,1570
부산역,20190209,승차,18,1405
부산역,20190209,승차,19,1244
부산역,20190209,승차,20,1016
부산역,20190209,승차,21,651
부산역,20190209,승차,22,689
부산역,20190209,승차,23,325
부산역,20190209,하차,6,417
부산역,20190209,하차,7,632
부산역,20190209,하차,8,933
부산역,20190209,하차,9,1235
부산역,20190209,하차,10,1186
부산역,20190209,하차,11,1358
부산역,20190209,하차,12,1529
부산역,20190209,하차,13,1723
부산역,20190209,하차,14,1629
부산역,20190209,하차,15,1689
부산역,20190209,하차,16,1806
부산역,20190209,하차,17,1944
부산역,20190209,하차,18,1748
부산역,20190209,하차,19,1563
부산역,20190209,하차,20,1192
부산역,20190209,하차,21,996
부산역,20190209,하차,22,728
부산역,20190209,하차,23,311
부산역,20190210,승차,6,151
부산역,20190210,승차,7,165
부산역,20190210,승차,8,397
부산역,20190210,승차,9,737
부산역,20190210,승차,10,1051
부산역,20190210,승차,11,1411
부산역,20190210,승차,12,1324
부산역,20190210,승차,13,1645
부산역,20190210,승차,14,1237
부산역,20190210,승차,15,1481
부산역,20190210,승차,16,1432
부산역,20190210,승차,17,1348
부산역,20190210,승차,18,1164
부산역,20190210,승차,19,1146
부산역,20190210,승차,20,1062
부산역,20190210,승차,21,781
부산역,20190210,승차,22,749
부산역,20190210,승차,23,255
부산역,20190210,하차,6,322
부산역,20190210,하차,7,424
부산역,20190210,하차,8,643
부산역,20190210,하차,9,1034
부산역,20190210,하차,10,938
부산역,20190210,하차,11,991
부산역,20190210,하차,12,1361
부산역,20190210,하차,13,1494
부산역,20190210,하차,14,1781
부산역,20190210,하차,15,1848
부산역,20190210,하차,16,2004
부산역,20190210,하차,17,1968
부산역,20190210,하차,18,1564
부산역,20190210,하차,19,1628
부산역,20190210,하차,20,1040
부산역,20190210,하차,21,721
부산역,20190210,하차,22,418
부산역,20190210,하차,23,185
부산역,20190211,승차,6,262
부산역,20190211,승차,7,591
부산역,20190211,승차,8,1181
부산역,20190211,승차,9,1233
부산역,20190211,승차,10,1367
부산역,20190211,승차,11,1582
부산역,20190211,승차,12,1654
부산역,20190211,승차,13,1916
부산역,20190211,승차,14,1722
부산역,20190211,승차,15,1655
부산역,20190211,승차,16,1645
부산역,20190211,승차,17,1734
부산역,20190211,승차,18,3240
부산역,20190211,승차,19,1289
부산역,20190211,승차,20,934
부산역,20190211,승차,21,740
부산역,20190211,승차,22,499
부산역,20190211,승차,23,244
부산역,20190211,하차,6,524
부산역,20190211,하차,7,1265
부산역,20190211,하차,8,3462
부산역,20190211,하차,9,1636
부산역,20190211,하차,10,1286
부산역,20190211,하차,11,1292
부산역,20190211,하차,12,1298
부산역,20190211,하차,13,1428
부산역,20190211,하차,14,1410
부산역,20190211,하차,15,1453
부산역,20190211,하차,16,1406
부산역,20190211,하차,17,1505
부산역,20190211,하차,18,1640
부산역,20190211,하차,19,1207
부산역,20190211,하차,20,821
부산역,20190211,하차,21,770
부산역,20190211,하차,22,461
부산역,20190211,하차,23,230
부산역,20190212,승차,6,261
부산역,20190212,승차,7,535
부산역,20190212,승차,8,978
부산역,20190212,승차,9,1062
부산역,20190212,승차,10,1363
부산역,20190212,승차,11,1511
부산역,20190212,승차,12,1615
부산역,20190212,승차,13,1749
부산역,20190212,승차,14,1446
부산역,20190212,승차,15,1614
부산역,20190212,승차,16,1617
부산역,20190212,승차,17,1856
부산역,20190212,승차,18,3221
부산역,20190212,승차,19,1355
부산역,20190212,승차,20,1040
부산역,20190212,승차,21,700
부산역,20190212,승차,22,504
부산역,20190212,승차,23,235
부산역,20190212,하차,6,463
부산역,20190212,하차,7,1139
부산역,20190212,하차,8,3319
부산역,20190212,하차,9,1608
부산역,20190212,하차,10,1329
부산역,20190212,하차,11,1247
부산역,20190212,하차,12,1338
부산역,20190212,하차,13,1465
부산역,20190212,하차,14,1530
부산역,20190212,하차,15,1574
부산역,20190212,하차,16,1514
부산역,20190212,하차,17,1688
부산역,20190212,하차,18,1678
부산역,20190212,하차,19,1275
부산역,20190212,하차,20,908
부산역,20190212,하차,21,763
부산역,20190212,하차,22,431
부산역,20190212,하차,23,231
부산역,20190213,승차,6,240
부산역,20190213,승차,7,520
부산역,20190213,승차,8,1111
부산역,20190213,승차,9,1115
부산역,20190213,승차,10,1480
부산역,20190213,승차,11,1601
부산역,20190213,승차,12,1523
부산역,20190213,승차,13,1647
부산역,20190213,승차,14,1522
부산역,20190213,승차,15,1603
부산역,20190213,승차,16,1678
부산역,20190213,승차,17,1998
부산역,20190213,승차,18,3350
부산역,20190213,승차,19,1410
부산역,20190213,승차,20,951
부산역,20190213,승차,21,728
부산역,20190213,승차,22,525
부산역,20190213,승차,23,224
부산역,20190213,하차,6,491
부산역,20190213,하차,7,1293
부산역,20190213,하차,8,3360
부산역,20190213,하차,9,1584
부산역,20190213,하차,10,1258
부산역,20190213,하차,11,1357
부산역,20190213,하차,12,1471
부산역,20190213,하차,13,1621
부산역,20190213,하차,14,1712
부산역,20190213,하차,15,1635
부산역,20190213,하차,16,1600
부산역,20190213,하차,17,1703
부산역,20190213,하차,18,1819
부산역,20190213,하차,19,1366
부산역,20190213,하차,20,819
부산역,20190213,하차,21,744
부산역,20190213,하차,22,475
부산역,20190213,하차,23,247
부산역,20190214,승차,6,233
부산역,20190214,승차,7,506
부산역,20190214,승차,8,946
부산역,20190214,승차,9,955
부산역,20190214,승차,10,1256
부산역,20190214,승차,11,1643
부산역,20190214,승차,12,1623
부산역,20190214,승차,13,1734
부산역,20190214,승차,14,1496
부산역,20190214,승차,15,1671
부산역,20190214,승차,16,1710
부산역,20190214,승차,17,1930
부산역,20190214,승차,18,3280
부산역,20190214,승차,19,1550
부산역,20190214,승차,20,1154
부산역,20190214,승차,21,807
부산역,20190214,승차,22,718
부산역,20190214,승차,23,294
부산역,20190214,하차,6,483
부산역,20190214,하차,7,1259
부산역,20190214,하차,8,3422
부산역,20190214,하차,9,1657
부산역,20190214,하차,10,1232
부산역,20190214,하차,11,1350
부산역,20190214,하차,12,1495
부산역,20190214,하차,13,1614
부산역,20190214,하차,14,1554
부산역,20190214,하차,15,1551
부산역,20190214,하차,16,1594
부산역,20190214,하차,17,1893
부산역,20190214,하차,18,1910
부산역,20190214,하차,19,1382
부산역,20190214,하차,20,824
부산역,20190214,하차,21,776
부산역,20190214,하차,22,508
부산역,20190214,하차,23,249
부산역,20190215,승차,6,240
부산역,20190215,승차,7,462
부산역,20190215,승차,8,1021
부산역,20190215,승차,9,975
부산역,20190215,승차,10,1309
부산역,20190215,승차,11,1534
부산역,20190215,승차,12,1657
부산역,20190215,승차,13,1878
부산역,20190215,승차,14,1611
부산역,20190215,승차,15,1758
부산역,20190215,승차,16,2403
부산역,20190215,승차,17,2315
부산역,20190215,승차,18,3556
부산역,20190215,승차,19,2103
부산역,20190215,승차,20,1545
부산역,20190215,승차,21,1132
부산역,20190215,승차,22,1308
